u,v,r,th1,th2,th3,udot,vdot,rdot
0.00653902189242,0.00681077890285,0.054510245473,-0.26316,-0.0264469845088,-0.13158,-0.00135615756599,-0.000748180330195,-0.000331767953766
0.00675440031535,0.00663496445157,0.054449441668,-0.26316,-0.0265795505703,-0.13158,-0.000905074754989,-0.000144433957568,-0.000297204471122
0.00666007057072,0.00599754122283,0.0543720453939,-0.26316,-0.0264469845088,-0.13158,-0.000530435467078,0.000530176544181,-0.000454052093119
0.0065627619323,0.00586877584995,0.0542382352119,-0.26316,-0.0260532402061,-0.13158,-0.000456936564265,0.000901871909803,-0.000571872034479
0.00715560550932,0.00670246148048,0.0541060515734,-0.26316,-0.0,-0.13158,6.92546965918e-05,0.000975974329844,-0.000559202492652
0.00655599647961,0.00662759204429,0.0539781323607,-0.26316,-0.0,-0.13158,-8.24010653513e-05,0.0008262531801,-0.000521454862417
0.00627014099125,0.00650035215693,0.0538635017378,-0.26316,-0.0,-0.13158,-0.000911271962024,0.000451664787248,-0.000493410402539
0.0058949404564,0.00616259137546,0.0537486242907,-0.26316,-0.0,-0.13158,-0.00113747689251,-7.37030013282e-05,-0.000442516428887
0.00544400156948,0.00600017220714,0.0536577315984,-0.26316,-0.0,-0.13158,-0.000235645246682,0.000527835531628,-0.000313358205014
0.00519467883426,0.00578123111119,0.0536029127253,-0.26316,-0.0,-0.13158,0.00021470451482,0.0011294392234,-0.000165606041997
0.00469064237681,0.00572052439483,0.0535807247889,-0.26316,-0.0,-0.13158,-0.000386872019773,-7.46283224306e-05,-0.000112022444305
0.0042726885676,0.00600833282176,0.0535508222887,-0.26316,-0.0260532402061,-0.13158,-0.00038613181048,0.000378333238748,-0.000224091232842
0.00380818583484,0.00701851855586,0.05347644036,-0.26316,-0.0525002247149,-0.13158,-0.000989372501278,0.000377965908682,-0.000323595044364
0.00353779044458,0.00677553936471,0.0534002673482,-0.26316,-0.0530265350791,-0.13158,-0.00151711719892,-0.000149488853103,-0.000311434544892
0.00313747409969,0.0067855069961,0.0533315396345,-0.26316,-0.0530265350791,-0.13158,-0.000990566429176,-0.000524186238775,-0.000302629563449
0.0037287904095,0.00701400988025,0.0532594613563,-0.26316,-0.0525002247149,-0.13158,-0.00129007153988,-7.08394567851e-05,-0.000257279285568
0.00367916349439,0.00698953262958,0.0532118227612,-0.26316,-0.0260532402061,-0.13158,-0.00121226925839,0.0016625789967,-1.2851520553e-05
0.00401125300466,0.00786061677557,0.0532534853992,-0.26316,-0.0,-0.13158,-0.000155393548311,0.00256766713827,0.000349450225441
0.00355050868363,0.00779578243328,0.053374317116,-0.26316,-0.0260532402061,-0.13158,7.28112225622e-05,0.000987169322885,0.000651918001154
0.0032760053622,0.00804372339316,0.0535566272698,-0.26316,-0.0264469845088,-0.13158,-7.61672396811e-05,-0.000368138859613,0.000802684166546
0.00332642994641,0.0075737505006,0.0537475652534,-0.26316,-0.0265795505703,-0.13158,-0.000528530802015,0.00083801400941,0.000852670790454
0.0029923835638,0.00775801124492,0.0539531191873,-0.237106759794,-0.0264469845088,-0.13158,-0.000455442546881,0.00181784538563,0.000828696301019
0.00311573839545,0.00777564669805,0.0541329090334,-0.236713015491,-0.0260532402061,-0.13158,-0.000306797568219,0.00151482196561,0.000691962757084
0.00356587652571,0.0093142575803,0.0542749817207,-0.23658044943,-0.0,-0.13158,-0.001135032491,0.000535216945633,0.000598061577257
0.0038233842675,0.00896254857767,0.0544111090272,-0.236713015491,-0.0,-0.13158,-0.000457753994231,0.000157241652256,0.000700498147907
0.00331340810727,0.00886653040122,0.0546008152279,-0.237106759794,-0.0,-0.13158,-0.000683659035906,0.000986773066231,0.000772551849571
0.00286897525754,0.00962187524343,0.0547704469976,-0.26316,-0.0,-0.13158,-0.00113630241505,0.000838964976696,0.000876588513875
0.00267334104872,0.00973038200841,0.0550085287382,-0.26316,-0.0,-0.13158,-7.47607693051e-06,0.00121728054594,0.00111612018248
0.00272796857281,0.0102161629007,0.0552894428825,-0.26316,-0.0,-0.105526759794,0.000142613291693,0.00181967625373,0.00122246213441
0.00236718094997,0.0100296287721,0.0555769736307,-0.237106759794,-0.0260532402061,-0.105133015491,-0.000685237540484,0.000991908382089,0.00125625741927
0.00245957667095,0.0105370838869,0.0558736025824,-0.236713015491,-0.0264469845088,-0.10500044943,-0.000607496452473,0.000615835024605,0.00122562654948
0.00196645221561,0.011108461343,0.0561468899762,-0.23658044943,-0.0265795505703,-0.105133015491,-7.80380336833e-05,0.000689883455861,0.00100369095823
0.00159190117881,0.011046687679,0.0563403426724,-0.236713015491,-0.0264469845088,-0.105526759794,0.000374849461544,0.00159146285573,0.000630186262449
0.00129917768237,0.0106849031911,0.0564399507422,-0.237106759794,-0.0260532402061,-0.13158,0.000224078549229,0.00144025415663,0.000398657943569
0.000967789830631,0.0115737181999,0.0565257428912,-0.26316,-0.0,-0.13158,-0.000755544207919,0.00121279969055,0.000213251992381
0.000983414640635,0.0121311044312,0.0565391370726,-0.26316,-0.0,-0.13158,-7.76664846216e-05,0.00143719127688,7.61361336607e-05
0.00146248046762,0.0115762220152,0.0565611699877,-0.26316,-0.0,-0.13158,0.000375818680349,0.0012871655959,-1.88168492654e-07
0.00161853725152,0.0119934557099,0.0565390495743,-0.237106759794,-0.0,-0.13158,1.74409461218e-06,0.00121619656971,-9.24537387644e-06
0.00197901312664,0.0124766230717,0.0565568708888,-0.236713015491,-0.0,-0.13158,-0.00105059902919,0.00152184722957,8.07173499923e-05
0.00213143199025,0.0130117961298,0.056576583142,-0.23658044943,-0.0260532402061,-0.13158,-0.00180427707181,0.00152158028682,0.000211679687409
0.00155475747954,0.0132018673222,0.0566553019435,-0.236713015491,-0.0264469845088,-0.13158,-0.00346768502362,0.000313968792116,0.000390375283467
0.00241029159522,0.0131380340753,0.0567582652864,-0.237106759794,-0.0526327907764,-0.13158,-0.0073162410191,0.0011404276003,0.000534521515187
0.00267383612672,0.0138124956069,0.056904014468,-0.26316,-0.0528939690175,-0.13158,-0.0112570523558,0.00219643249485,0.000646948159708
0.00300885136094,0.0147067786234,0.0570592570028,-0.237106759794,-0.0526327907764,-0.13158,-0.0148299041938,0.00136620727172,0.000619837010707
0.00235758400219,0.0147710930278,0.057192398698,-0.236713015491,-0.0264469845088,-0.13158,-0.0183319316769,0.000759621766966,0.000565823317099
0.00174103202091,0.0147664853211,0.0573225224829,-0.23658044943,-0.0260532402061,-0.13158,-0.0216864515232,-0.000298515799812,0.00129937326747
-0.00122158732003,0.0151883949653,0.0577966072674,-1.17462174279,-0.0,-0.13158,-0.0245180917278,-7.40096118484e-05,0.0050921622542
-0.00548825784968,0.0159891426852,0.0596903779311,-3.32561130004,-1.92791601489,-0.13158,-0.0265207744527,7.50809340507e-05,0.0101744470922
-0.0120057655407,0.0162825363688,0.0625277251653,-5.62929548647,-3.93708314961,-0.13158,-0.0276895400891,-0.000152805486731,0.0148975078251
-0.0197088205054,0.016232892608,0.0666177190698,-7.8577516757,-5.93079046003,-0.13158,-0.0292305575655,0.000148005789806,0.0203107559408
-0.0287313017521,0.0162136087136,0.0719777057533,-10.1177525605,-7.88850217079,-0.13158,-0.0312912564632,0.00187905833778,0.0243759624023
-0.040408419101,0.015775619343,0.077958103468,-11.4217236195,-9.81628559947,-0.13158,-0.0334280133965,0.00203033251969,0.0243814897823
-0.053008187747,0.0154653263198,0.0833206882624,-11.5000017888,-9.94569100689,-0.13158,-0.0346554603853,0.000827392025742,0.0217080651361
-0.0660483011696,0.014257009404,0.0880579156375,-11.4483189975,-9.94726682199,-0.13158,-0.035576106897,0.00233651450064,0.0178559258319
-0.0787320681838,0.0144248254957,0.0916291728498,-11.3953241986,-9.94871756285,-0.13158,-0.0363412830715,0.00384814166088,0.0120124472037
-0.0920337542676,0.014400142132,0.0936437035872,-11.3674817958,-10.0008278074,-0.13158,-0.0372487404525,0.00340186523323,0.00704922095562
-0.104040705263,0.0156916007365,0.0949070605942,-11.3410804234,-10.0777640123,-0.13158,-0.0370137820641,0.00152290269362,0.00571133833495
-0.115488605207,0.0150028255318,0.0962994759129,-11.2638561863,-9.94796599766,-0.13158,-0.0375953405563,0.00137587398547,0.00713571651747
-0.125075989566,0.0154581209318,0.0982251687748,-11.133570185,-9.89559078218,-0.13158,-0.037341870447,0.0032664843654,0.00898856288709
-0.134064268292,0.0169926338125,0.100481877011,-10.9484514016,-9.81625321175,-0.13158,-0.0369320577557,0.00334727200508,0.0101285223993
-0.142073490739,0.0190894991453,0.102937692143,-10.6576079913,-9.68401709223,-0.13158,-0.0336542173882,0.0031222646033,0.00974461859997
-0.148133515136,0.0206213317971,0.105015898949,-10.2371504156,-9.50011110457,-0.13158,-0.0284986471659,0.00161738863917,0.00696269226811
-0.152572396758,0.0213605292721,0.106178104501,-9.81616447987,-9.31604279973,-0.13158,-0.0244650565417,-0.000417870423142,0.00294879563736
-0.157853072159,0.0235122839569,0.106389808276,-9.34298660982,-9.00131448972,-0.13158,-0.0186998293143,0.000481727235033,0.000386711065789
-0.161885545768,0.0254019731126,0.106357925146,-8.84238359063,-8.6586889904,-0.13158,-0.0152712199685,-0.000205004856672,0.000364197756224
-0.166302997354,0.0264201796763,0.106559160232,-8.31553739996,-8.2368394088,-0.13158,-0.0116957063088,-0.00119698351003,0.00247046424126
-0.167843395225,0.0269563039028,0.107508471346,-7.7890847142,-7.71065189546,-0.13158,-0.00669615216412,-0.00256558825256,0.0151787871557
-0.169304473688,0.0273211484391,0.113619103494,-6.45537527988,-7.86171990059,1.3534388515,-0.00259571801184,-0.00408981043291,0.0355417183938
-0.169454281567,0.0268862457495,0.124037186692,-5.05775506251,-8.10104463246,3.09537609066,0.000228101654225,-0.00508949037958,0.0535249911769
-0.168088371384,0.025745041346,0.138510031625,-3.68037328742,-8.42302068331,5.0047365549,0.0025246669261,-0.005560998827,0.0751173059073
-0.166599621297,0.023065758517,0.158968514267,-2.12460176937,-8.82182280418,6.96221083483,0.00571854906862,-0.00678048092683,0.101667026812
-0.164871913535,0.0210530062555,0.185785199092,-0.55302217648,-9.28961159562,9.02785847974,0.00966692038799,-0.00754780577081,0.119168132673
-0.162420190731,0.0184452593722,0.21438169596,0.31540099658,-9.10591729463,9.63251791469,0.0134638509806,-0.0071090461563,0.129639866114
-0.157660992764,0.0143327446763,0.246067736835,1.18460778406,-8.94736010015,10.0532068796,0.0172556581517,-0.00802330369424,0.142027697057
-0.152885132899,0.00960882824858,0.280424575091,2.05315361974,-8.71065100442,10.3429806036,0.020673854725,-0.00915584831406,0.146862891164
-0.146772084481,0.00618162501071,0.314385864601,2.8688152858,-8.42158609052,10.5791957944,0.0234129067587,-0.00945609473454,0.142451495314
-0.141539266616,0.00173104100622,0.346691810077,3.68408721409,-8.10578559947,10.6587179961,0.0267577648999,-0.00824967067946,0.13354452847
-0.134770540167,-0.00171374723036,0.376511496794,4.47328639554,-7.81525470038,10.7628675959,0.0313859019155,-0.00862244921482,0.12163271603
-0.127435047969,-0.00486513607649,0.403278312695,5.18498849935,-7.47341640937,10.7890690138,0.0353370593209,-0.0108753960692,0.107624024776
-0.1199650202,-0.00762361999521,0.426583551689,5.94762349048,-7.10578609052,10.8154703862,0.04003993953,-0.0117721608827,0.0928414846825
-0.111076193937,-0.00946716837797,0.446449603072,6.68393620967,-6.73749719509,10.8161244068,0.0429348167055,-0.0132754322344,0.0784348924754
-0.101440580674,-0.0115798986423,0.46305577669,7.42051440053,-6.34223120411,10.8418007933,0.0450015174236,-0.0145558822773,0.0642504638271
-0.0904428146971,-0.012471758397,0.476333147573,8.0797283992,-5.920666296,10.8155314026,0.0480390109708,-0.014856997505,0.0485016607194
-0.0795274782196,-0.0128833702061,0.485616234729,8.78995458716,-5.47369910896,10.841272803,0.0486709260676,-0.0168227212463,0.0304559566372
-0.0670633830515,-0.01369257328,0.490502389232,9.49968521194,-5.0526407909,10.8155314026,0.0501269353357,-0.0179634992787,0.0111413042965
-0.0531280017625,-0.0156442308276,0.49080412703,10.1576387007,-4.57959670403,10.8156643918,0.0520273753212,-0.0188070470824,-0.00915779126404
-0.0383915207769,-0.0181217877066,0.486251095116,10.7119335908,-4.15763789102,10.8416678041,0.0518147921262,-0.0193537623193,-0.0273668931885
-0.0231423850118,-0.0212856252081,0.478078521698,11.238312789,-3.68408721409,10.8416678041,0.0508417033689,-0.0197511966242,-0.0387316670589
-0.00771469509552,-0.0254690259666,0.468240869933,11.6323898001,-3.21052099059,10.8156643918,0.0503172277174,-0.0218110947936,-0.0444305560298
0.00752588028191,-0.0311251780233,0.457418313144,11.9211341929,-2.68498849935,10.8155314026,0.0501603832935,-0.0249978485463,-0.0455921210481
0.0227180974332,-0.0376648821179,0.447040533646,12.1317294056,-2.15828439505,10.8151364015,0.0506751142674,-0.0275150275378,-0.0424169771555
0.0373658154003,-0.0447530886946,0.437687055263,12.289792796,-1.60499101041,10.789,0.0507333179577,-0.0286760503159,-0.0381787992884
0.0501494127807,-0.0527450187379,0.429279917188,12.3691209945,-0.921823508695,10.789,0.0477729933005,-0.0304374445908,-0.0350516591166
0.0626352575739,-0.0618677891268,0.421380521517,12.4473321959,-0.315521712383,10.789,0.0454896290824,-0.0339279865734,-0.0318778857199
0.0735081579857,-0.0717292058915,0.41444922554,12.4994720097,0.316043992763,10.8151364015,0.0420633345189,-0.0358340097992,-0.0262704889221
0.0828325532156,-0.0821501864833,0.409157380665,12.4738635985,0.895645592625,10.8155314026,0.0399113644889,-0.0346434764556,-0.0187764189738
0.0918751030301,-0.0926836915268,0.405718190717,12.4478601862,1.52565617652,10.8418007933,0.0359501583127,-0.0360030853522,-0.0107561100674
0.0999488806116,-0.103114582959,0.404155789484,12.4733356082,2.05263316946,10.8161244068,0.0309343012714,-0.0391693973938,-0.00464883486718
0.105750538109,-0.113680755804,0.4035573408,12.4729406071,2.70973200019,10.8154703862,0.0277268061412,-0.0414303934112,0.000378203285213
0.111811067134,-0.124851057065,0.404332525279,12.4473321959,3.34196830483,10.8152054152,0.0202987522606,-0.0441459727899,0.0035243094164
0.114712027829,-0.134922498949,0.405197020314,12.447727197,3.97433709494,10.8414737984,0.0181462412769,-0.0415871109403,0.00409660671617
0.119217163041,-0.14376006596,0.40623831867,12.4473321959,4.60578609052,10.8423937975,0.0176614497731,-0.037360833947,0.00365835102751
0.120771221007,-0.153549056104,0.406899011838,12.4206678041,5.26261390948,10.8427887986,0.0113122777278,-0.0379537803947,0.00309584271217
0.122754248435,-0.163012184784,0.407677885531,12.368198003,5.89406290506,10.8420017888,0.00940060661579,-0.035603545295,0.00388025941908
0.123100933951,-0.172843290154,0.408703332468,12.3939423958,6.44827989467,10.7631306153,0.0117934870214,-0.0298547649673,0.00661292097805
0.121423592847,-0.183443394605,0.410756191004,12.4207368179,7.10539228637,10.6579309862,0.00997649797291,-0.0271108626784,0.00907080212012
0.121381208808,-0.190544969661,0.412924602503,12.4476661806,7.78853852354,10.5265930042,0.0081611894646,-0.0267752029754,0.0103140154036
0.120414728028,-0.197506015694,0.415555571993,12.5005930042,8.44670369596,10.3685438012,0.00634742809578,-0.0235749234124,0.0110870022846
0.118076270725,-0.204997474767,0.418083405614,12.5265314026,9.15793269365,10.0278379869,0.00513896003712,-0.019468185623,0.00939573249732
0.117385648527,-0.209116633439,0.419927884822,12.4739965877,9.86918611209,9.58066828658,0.00408313402629,-0.0171788993363,0.0047038704642
0.119973407473,-0.211992957788,0.42027070538,12.4994720097,10.5270373748,9.07890029924,0.00182271424642,-0.0132311999181,0.000840195853645
0.119277517957,-0.215704853866,0.420318575894,12.4994720097,11.184148215,8.44696461466,0.0023558146118,-0.00875071077108,0.000543301956373
0.121654475058,-0.218068011799,0.420525095624,12.4739965877,11.7630708025,7.76329258561,0.00523275211596,-0.00494398458661,-0.000591683395648
0.12186936955,-0.217937857868,0.42004522447,12.4742585996,12.1339023809,7.07961650434,0.0069845071047,-0.000761453002182,-0.00483972076512
0.124334261421,-0.216399177917,0.418276415752,12.4996049989,12.4755085834,6.36881479474,0.00888688530725,0.00145836202521,-0.0101763576856
0.12705970135,-0.213129241188,0.415314999501,12.4733356082,12.7105992127,5.65750619585,0.00860220107467,0.00209702721213,-0.0163457850056
0.127643318671,-0.21104142376,0.410677380558,12.4996049989,12.8152757954,4.94683281874,0.0107294117081,0.00408997551763,-0.0237309405189
0.130083934474,-0.207448234452,0.40428011216,12.5265314026,12.8427242046,4.18459518625,0.0141340284021,0.00735985304929,-0.0278999360137
0.135522055875,-0.201479873902,0.397703910312,12.5793321959,12.8953259874,3.3959028941,0.0162648406514,0.0123551569156,-0.0269562179224
0.139224138348,-0.196990583779,0.391741948411,12.6058635985,12.9213304071,2.70973170095,0.0202736492974,0.0169627594495,-0.0228981394359
0.141588604443,-0.193483618655,0.387052699825,12.6058635985,12.9468767969,1.89446769835,0.0180974693621,0.0153820815699,-0.0188052191172
0.145391728894,-0.188414195051,0.382993927949,12.5793321959,12.9213304071,1.07934407681,0.0163747607305,0.0138009220128,-0.0168398969983
0.15011376686,-0.183271190841,0.379218572071,12.5526678041,12.9214623888,0.23789820846,0.0209784420566,0.0168885894659,-0.0140650463402
0.156218282675,-0.178919323252,0.376450158987,12.5261364015,12.9472688056,-0.501042188671,0.0220378366497,0.0171834223402,-0.0118031355564
0.162918324344,-0.173128285638,0.373730114038,12.5261364015,12.9472688056,-1.29039351604,0.0194065426935,0.0148414581438,-0.0126647810841
0.17002477047,-0.167915097663,0.370561035783,12.5265314026,12.9214623888,-2.02658586935,0.0211537781915,0.0147658731824,-0.0139909057095
0.176540046254,-0.16423293411,0.367220293593,12.5528007933,12.9213304071,-2.78829740514,0.0222127807451,0.0159673151406,-0.0150332054438
0.182282378446,-0.160805832798,0.363566484764,12.5791992067,12.9468767969,-3.4996255051,0.024151102617,0.0154988178826,-0.0180580263516
0.187875555946,-0.158318686443,0.358819180249,12.6314069958,12.9472688056,-4.21146009437,0.0252098018832,0.0171459204377,-0.0220138133
0.193276166587,-0.155526882784,0.353325951093,12.5799212027,12.947792796,-4.94803798598,0.0264921583632,0.0194784128735,-0.0252158591975
0.19978134802,-0.152552721244,0.347089756432,12.5531267807,12.947792796,-5.65776741379,0.0287479259047,0.0199296543031,-0.0305617793847
0.20672898659,-0.150285728663,0.339114723679,12.4996660153,12.973207204,-6.36750079608,0.0270105437509,0.0195552237796,-0.0397430564328
0.211908663948,-0.147824821769,0.328609235191,12.4462112014,12.9472688056,-6.97446750876,0.0263309989932,0.0187349751252,-0.0520568145414
0.218419772344,-0.145239392901,0.314891678611,12.368,12.9214623888,-7.65829597654,0.0267863735185,0.0184441019118,-0.0650842322602
0.22276914311,-0.141932582914,0.298328189609,12.368,12.9472688056,-8.31579831866,0.0283740315304,0.0191323441985,-0.0772654500895
0.229553992764,-0.138095125726,0.278833937483,12.3420616016,12.9472688056,-8.92092919528,0.0288275882396,0.0204952996763,-0.086145624448
0.236011144803,-0.13232122517,0.258012463027,12.3416695929,12.9474007873,-9.39603498926,0.0279996865647,0.0222448022998,-0.0898351165953
0.24250615167,-0.127061071659,0.236783020061,12.2894628112,12.9476608143,-9.84332209592,0.0273307378276,0.0235431899693,-0.0898441533166
0.249187338909,-0.12076304854,0.215973632804,12.2367329832,12.9474007873,-10.1325793939,0.0264337155481,0.0232599422375,-0.0871047116041
0.25640148245,-0.115080648243,0.196020286572,12.1580598128,12.9472688056,-10.2641209945,0.0282502201437,0.0241820212345,-0.0830893250772
0.263582138058,-0.1086574235,0.177192407651,12.0786695929,12.9472688056,-10.3423321959,0.0305919959292,0.0269832503893,-0.0776026717273
0.269680374943,-0.101219174906,0.15991770833,11.947662603,12.9214623888,-10.3683356082,0.0299910091358,0.0282000710599,-0.0702789576659
0.277470919427,-0.0927192134273,0.144512692337,11.816064594,12.9472688056,-10.3944069958,0.0284818997119,0.029262114147,-0.0636481649148
0.283458470788,-0.0844875392833,0.130321311645,11.6060564005,12.973207204,-10.3690576042,0.0281767950847,0.0301753809598,-0.0589264957215
0.29140340815,-0.0770241861885,0.11710114652,11.3167209885,12.947792796,-10.3687945848,0.0271211033999,0.0304858271514,-0.0543932038622
0.298771313623,-0.0691112542761,0.10501758445,11.0262676019,12.9998675959,-10.3940730112,0.0262123563704,0.0309423299019,-0.0502520123101
0.306674308292,-0.0615922897037,0.0937230188238,10.6838054092,13.0260690138,-10.3940730112,0.0264401447955,0.0314690859059,-0.0459737151709
0.313764385488,-0.0539232726046,0.083628919497,10.3418975942,13.0263339847,-10.3687945848,0.0251056205859,0.0323764000045,-0.0400322875693
0.320021534123,-0.0458506235259,0.0750972797976,9.97431740207,13.0265930042,-10.3690576042,0.0245720851906,0.0309453360697,-0.0320041668572
0.326048221236,-0.0377262296436,0.0687469819084,9.65794009166,13.026198003,-10.3944069958,0.0244843047521,0.0304107543613,-0.0236738033662
0.330874918683,-0.0295060290626,0.0640889612324,9.31551640937,12.9996695929,-10.3683356082,0.024172213593,0.0311592073317,-0.0174490297964
0.337218195046,-0.0227383052522,0.0606307751491,8.97341730042,12.9995376112,-10.3944069958,0.0243875695329,0.0304790458796,-0.0141473718702
0.341561015382,-0.0161259774927,0.057507989018,8.6056546946,12.9737311944,-10.3431192057,0.0223411900595,0.0305527749243,-0.0122588185308
0.346771661704,-0.00940585339186,0.0549279679855,8.28947990045,12.9737311944,-10.3424641776,0.02029494471,0.0316800142091,-0.0109950302681
0.350442411772,-0.00303087995575,0.0523928556485,7.94722830423,12.9995376112,-10.3155358224,0.0172693943004,0.030166973959,-0.00964377902007
0.354166078929,0.00350182486312,0.0504412028372,7.60512889603,13.0258059943,-10.2887443928,0.0170307612008,0.0288842314694,-0.00792252842273
0.35765407828,0.0104171791024,0.0487088799319,7.26327110397,13.0265930042,-10.263198003,0.0179928174364,0.0266926588108,-0.00607341487341
0.361875428727,0.0166291361068,0.0476170649211,6.92117169577,13.0526643918,-10.3156678041,0.016552225569,0.0255547194179,-0.00473077816043
0.365170267214,0.0231213244952,0.0465080355822,6.60497729981,13.0525314026,-10.3161957944,0.0165449139512,0.0273570591041,-0.00598680447182
0.368578805823,0.0299058075473,0.0448321527322,6.31525351009,13.0521364015,-10.3944069958,0.0147329279512,0.0285607578773,-0.00932041947024
0.37057128686,0.0349287477753,0.0421729871654,6.00011189486,13.0521364015,-10.3950610164,0.0129988126808,0.0263732226059,-0.0118238447958
0.373301181768,0.0418988201844,0.0393330167927,5.68485729523,13.0525314026,-10.3950639754,0.0166933255411,0.0217689762002,-0.0138975444887
0.37648585066,0.0465469904104,0.0357095964731,5.42077729981,13.0526643918,-10.368924615,0.0162464960522,0.0234214263708,-0.0160708712967
0.379014748955,0.0524397149562,0.0318600616398,5.13105351009,13.0786678041,-10.3419371948,0.0117311440329,0.0256726270019,-0.0167908991035
0.382788463927,0.0587819926733,0.0279018283899,4.84196909513,13.0786678041,-10.289337397,0.0116484513388,0.0240912573557,-0.0161929424101
0.385206779572,0.065845298232,0.0243269692943,4.55316549992,13.0788007933,-10.3153418167,0.0107371781578,0.0236374704892,-0.0164399901058
0.387708063653,0.0697143427174,0.0202538078726,4.28961189486,13.0790628052,-10.2898653873,0.00982566145127,0.0240859285461,-0.0175246511767
0.392972970221,0.0730587138838,0.0161745642105,4.05198270537,13.0788007933,-10.2643189975,0.00868659771132,0.0234031747764,-0.0174982390333
0.395428418711,0.078739948075,0.012113701604,3.78921640937,13.0265930042,-10.2633989985,0.00792283026944,0.022492781574,-0.0162159584959
0.397580278564,0.0835818734822,0.00863076938509,3.5267152858,12.9998675959,-10.1582116053,0.00715983976497,0.0221850387905,-0.0150008001467
0.401087021361,0.0894742277291,0.00513832953576,3.31591110457,12.8951940057,-10.0527623897,0.00390815704398,0.0196913616048,-0.0143534108609
0.402876789594,0.0937489423237,0.00195643333477,3.10486540495,12.7898653873,-9.92148140855,-0.000176679145326,0.0190824742438,-0.0143614031416
0.404213361941,0.100349672102,-0.00154358745158,2.84223169517,12.5801192057,-9.81561709223,-0.00321443212688,0.0186256827127,-0.0173525934974
0.405081371872,0.104958918022,-0.00611644557283,2.60552270019,12.2125085834,-9.60604770845,-0.00829575711172,0.0158330861956,-0.0220257802659
0.405043734911,0.108980289775,-0.0117895178703,2.39447729981,11.634034785,-9.2910581805,-0.00863805310945,0.0161255132686,-0.0266095024355
0.405283233191,0.112177579198,-0.0184937871367,2.15776830483,11.0263299953,-8.86975438957,-0.00950810896604,0.0146823052086,-0.0311079957161
0.403620018667,0.116519748337,-0.0262586004048,1.94722919528,10.2365837224,-8.31632470902,-0.0157129911957,0.0148192289441,-0.0345764164985
0.397492446167,0.122713080657,-0.0345791379981,1.76302800499,9.36889537806,-7.68382718644,-0.0183158650882,0.0160103367217,-0.0353042640855
0.393305445573,0.124629899889,-0.0426893709774,1.60499710012,8.4748621032,-6.97396121794,-0.0215951001516,0.0121568632107,-0.034739456078
0.385663661113,0.126920910336,-0.0507474137548,1.42130289988,7.68328069653,-6.28948158179,-0.0255510439509,0.00868222865461,-0.0340396011606
0.379685833032,0.128908777514,-0.0585322118711,1.23722865496,6.76287561847,-5.55314480857,-0.0285285253699,0.00919852565793,-0.0324311068685
0.371268534971,0.130461465948,-0.065842159312,1.02658062978,5.86866428138,-4.86802599615,-0.033833415902,0.0120437977282,-0.0297547968495
0.361767982513,0.131787135829,-0.0723750524043,0.841576420564,4.9222021038,-4.10539090427,-0.0355878306062,0.00908791135051,-0.0271484287965
0.35173431667,0.133964713207,-0.0784661787023,0.631310519353,3.97392349048,-3.3424946952,-0.0355370514458,0.00509354496594,-0.0248344954333
0.340567582951,0.134508679369,-0.0839230927807,0.447370810746,3.05143700575,-2.50091821448,-0.0385765634777,0.00463286653734,-0.0223123456624
0.327650881615,0.13508822006,-0.0888449320773,0.263553744303,2.10459320345,-1.63198040507,-0.0398769671376,0.00364309447752,-0.0203411804299
0.315467516924,0.135697745095,-0.0933853074093,0.0269752749034,1.1063155315,-0.944869326721,-0.0417731782772,0.00280528029522,-0.0184823416568
0.304293912882,0.135582246521,-0.0974428045497,-0.210523219238,0.106838668506,-0.157225611945,-0.0461540547237,0.000988791129161,-0.0157142863892
0.293083495009,0.135940144648,-0.100696016309,-0.42183985092,-0.764734638522,0.629992796426,-0.0496235983219,-0.000373928436996,-0.0122796834204
0.283194955871,0.136222703417,-0.103156369982,-0.632232484127,-1.76421154152,1.39276246792,-0.0527952239975,-0.00234246439558,-0.00855175854995
0.270748130259,0.136021567955,-0.104672584035,-0.867631700649,-2.73645382346,2.02842189832,-0.0554379051437,-0.00559799079178,-0.0048596302931
0.260301768035,0.136047707405,-0.105416098068,-1.02605839948,-3.68290610088,2.89539887643,-0.0550689659656,-0.0082548061686,-0.00253048749009
0.24961870138,0.135662214513,-0.105849770597,-1.21078770031,-4.60526010015,3.65750402346,-0.0534942855377,-0.0101571312907,-0.00220673532302
0.236826634793,0.133453827272,-0.106442747579,-1.39525559977,-5.55367119893,4.39384069593,-0.0504890328463,-0.0133442660113,-0.00274068109333
0.224646925639,0.132657494466,-0.107124707484,-1.60499710012,-6.50052688142,5.02739099924,-0.052682685142,-0.0169162112074,-0.00184455131895
0.211882084447,0.130239095798,-0.107300981527,-1.76302800499,-7.42077561847,5.76357538594,-0.0550924400937,-0.0201096026563,0.00333186731877
0.198296430674,0.126344735839,-0.10557589906,-1.94722919528,-8.23695189546,6.42121021352,-0.053597889228,-0.0239150244334,0.0154636952014
0.183993753967,0.122085029416,-0.100098847639,-2.15776830483,-8.818540084,7.10449259139,-0.0532998506729,-0.0292284136009,0.0349531074938
0.170782473798,0.116643978497,-0.0893110144204,-2.36843989985,-9.34407257525,7.7890847142,-0.0526206392606,-0.0320560044033,0.0598895372227
